atom_id,title,module,skill,mapping_basis,runtime_mentions,knowledge_maturity,evidence_maturity,validation_maturity,path
SAM-DATA-010,小样本怎样限制结论,14,sam-retro,explicit_runtime_reference,1,K5,E4,V2,modules/14_数据复盘与增长实验/SAM-DATA-010_小样本怎样限制结论.md
SAM-DATA-010,小样本怎样限制结论,14,sam-operations,module_scope_candidate,0,K5,E4,V2,modules/14_数据复盘与增长实验/SAM-DATA-010_小样本怎样限制结论.md
SAM-DATA-011,失败怎样写回方法,14,sam-retro,explicit_runtime_reference,1,K5,E4,V2,modules/14_数据复盘与增长实验/SAM-DATA-011_失败怎样写回方法.md
SAM-DATA-011,失败怎样写回方法,14,sam-operations,module_scope_candidate,0,K5,E4,V2,modules/14_数据复盘与增长实验/SAM-DATA-011_失败怎样写回方法.md
SAM-DATA-012,数据复盘怎样决定下一轮内容,14,sam-retro,explicit_runtime_reference,2,K5,E4,V2,modules/14_数据复盘与增长实验/SAM-DATA-012_数据复盘怎样决定下一轮内容.md
SAM-DATA-012,数据复盘怎样决定下一轮内容,14,sam-operations,module_scope_candidate,0,K5,E4,V2,modules/14_数据复盘与增长实验/SAM-DATA-012_数据复盘怎样决定下一轮内容.md
SAM-CONV-001,流量和商业转化是两套系统,15,sam-relationship,explicit_runtime_reference,1,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-001_流量和商业转化是两套系统.md
SAM-CONV-001,流量和商业转化是两套系统,15,sam-product,module_scope_candidate,0,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-001_流量和商业转化是两套系统.md
SAM-CONV-001,流量和商业转化是两套系统,15,sam-retro,module_scope_candidate,0,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-001_流量和商业转化是两套系统.md
SAM-CONV-002,线索不等于有效客户,15,sam-relationship,explicit_runtime_reference,1,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-002_线索不等于有效客户.md
SAM-CONV-002,线索不等于有效客户,15,sam-product,module_scope_candidate,0,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-002_线索不等于有效客户.md
SAM-CONV-002,线索不等于有效客户,15,sam-retro,module_scope_candidate,0,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-002_线索不等于有效客户.md
SAM-CONV-003,内容怎样完成用户筛选,15,sam-relationship,explicit_runtime_reference,2,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-003_内容怎样完成用户筛选.md
SAM-CONV-003,内容怎样完成用户筛选,15,sam-product,module_scope_candidate,0,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-003_内容怎样完成用户筛选.md
SAM-CONV-003,内容怎样完成用户筛选,15,sam-retro,module_scope_candidate,0,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-003_内容怎样完成用户筛选.md
SAM-CONV-004,主页与行动入口怎样承接内容,15,sam-relationship,explicit_runtime_reference,1,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-004_主页与行动入口怎样承接内容.md
SAM-CONV-004,主页与行动入口怎样承接内容,15,sam-product,module_scope_candidate,0,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-004_主页与行动入口怎样承接内容.md
SAM-CONV-004,主页与行动入口怎样承接内容,15,sam-retro,module_scope_candidate,0,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-004_主页与行动入口怎样承接内容.md
SAM-CONV-005,私信和咨询怎样完成问题诊断,15,sam-relationship,explicit_runtime_reference,1,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-005_私信和咨询怎样完成问题诊断.md
SAM-CONV-005,私信和咨询怎样完成问题诊断,15,sam-product,module_scope_candidate,0,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-005_私信和咨询怎样完成问题诊断.md
SAM-CONV-005,私信和咨询怎样完成问题诊断,15,sam-retro,module_scope_candidate,0,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-005_私信和咨询怎样完成问题诊断.md
SAM-CONV-006,销售不是重复产品信息,15,sam-relationship,explicit_runtime_reference,1,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-006_销售不是重复产品信息.md
SAM-CONV-006,销售不是重复产品信息,15,sam-product,module_scope_candidate,0,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-006_销售不是重复产品信息.md
SAM-CONV-006,销售不是重复产品信息,15,sam-retro,module_scope_candidate,0,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-006_销售不是重复产品信息.md
SAM-CONV-007,高客单成交需要降低哪些风险,15,sam-relationship,explicit_runtime_reference,2,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-007_高客单成交需要降低哪些风险.md
SAM-CONV-007,高客单成交需要降低哪些风险,15,sam-product,module_scope_candidate,0,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-007_高客单成交需要降低哪些风险.md
SAM-CONV-007,高客单成交需要降低哪些风险,15,sam-retro,module_scope_candidate,0,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-007_高客单成交需要降低哪些风险.md
SAM-CONV-008,内容、销售和交付承诺必须一致,15,sam-relationship,explicit_runtime_reference,1,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-008_内容销售和交付承诺必须一致.md
SAM-CONV-008,内容、销售和交付承诺必须一致,15,sam-product,module_scope_candidate,0,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-008_内容销售和交付承诺必须一致.md
SAM-CONV-008,内容、销售和交付承诺必须一致,15,sam-retro,module_scope_candidate,0,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-008_内容销售和交付承诺必须一致.md
SAM-CONV-009,交付怎样产生下一轮内容与口碑,15,sam-relationship,explicit_runtime_reference,2,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-009_交付怎样产生下一轮内容与口碑.md
SAM-CONV-009,交付怎样产生下一轮内容与口碑,15,sam-product,module_scope_candidate,0,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-009_交付怎样产生下一轮内容与口碑.md
SAM-CONV-009,交付怎样产生下一轮内容与口碑,15,sam-retro,module_scope_candidate,0,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-009_交付怎样产生下一轮内容与口碑.md
SAM-CONV-010,复购来自持续任务，不只来自满意度,15,sam-relationship,explicit_runtime_reference,1,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-010_复购来自持续任务不只来自满意度.md
SAM-CONV-010,复购来自持续任务，不只来自满意度,15,sam-product,module_scope_candidate,0,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-010_复购来自持续任务不只来自满意度.md
SAM-CONV-010,复购来自持续任务，不只来自满意度,15,sam-retro,module_scope_candidate,0,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-010_复购来自持续任务不只来自满意度.md
SAM-CONV-011,前端流量过量为什么会伤害业务,15,sam-relationship,explicit_runtime_reference,1,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-011_前端流量过量为什么会伤害业务.md
SAM-CONV-011,前端流量过量为什么会伤害业务,15,sam-product,module_scope_candidate,0,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-011_前端流量过量为什么会伤害业务.md
SAM-CONV-011,前端流量过量为什么会伤害业务,15,sam-retro,module_scope_candidate,0,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-011_前端流量过量为什么会伤害业务.md
SAM-CONV-012,完整经营漏斗怎样复盘,15,sam-relationship,explicit_runtime_reference,1,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-012_完整经营漏斗怎样复盘.md
SAM-CONV-012,完整经营漏斗怎样复盘,15,sam-product,module_scope_candidate,0,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-012_完整经营漏斗怎样复盘.md
SAM-CONV-012,完整经营漏斗怎样复盘,15,sam-retro,module_scope_candidate,0,K5,E4,V2,modules/15_线索销售交付与复购/SAM-CONV-012_完整经营漏斗怎样复盘.md
SAM-AI-001,AI是执行合作者不是最终决策者,16,sam-assets,explicit_runtime_reference,1,K5,E4,V2,modules/16_AI协作数字资产与团队交接/SAM-AI-001_AI是执行合作者不是最终决策者.md
SAM-AI-002,AI能降低哪些内容成本,16,sam-assets,explicit_runtime_reference,1,K5,E4,V2,modules/16_AI协作数字资产与团队交接/SAM-AI-002_AI能降低哪些内容成本.md
SAM-AI-003,AI为什么不能替代市场和用户判断,16,sam-assets,explicit_runtime_reference,1,K5,E4,V2,modules/16_AI协作数字资产与团队交接/SAM-AI-003_AI为什么不能替代市场和用户判断.md
SAM-AI-004,Brief怎样成为协作入口,16,sam-assets,explicit_runtime_reference,1,K5,E4,V2,modules/16_AI协作数字资产与团队交接/SAM-AI-004_Brief怎样成为协作入口.md
SAM-AI-005,Context怎样影响产出质量,16,sam-assets,explicit_runtime_reference,1,K5,E4,V2,modules/16_AI协作数字资产与团队交接/SAM-AI-005_Context怎样影响产出质量.md
SAM-AI-006,负反馈怎样变成规则资产,16,sam-assets,explicit_runtime_reference,1,K5,E4,V2,modules/16_AI协作数字资产与团队交接/SAM-AI-006_负反馈怎样变成规则资产.md
SAM-AI-007,从文件夹到可调用知识库,16,sam-assets,explicit_runtime_reference,1,K5,E4,V2,modules/16_AI协作数字资产与团队交接/SAM-AI-007_从文件夹到可调用知识库.md
SAM-AI-008,数字资产的最小结构,16,sam-assets,explicit_runtime_reference,1,K5,E4,V2,modules/16_AI协作数字资产与团队交接/SAM-AI-008_数字资产的最小结构.md
SAM-AI-009,Skill为什么需要原子库,16,sam-assets,explicit_runtime_reference,1,K5,E4,V2,modules/16_AI协作数字资产与团队交接/SAM-AI-009_Skill为什么需要原子库.md
SAM-AI-010,Agent怎样串联完整内容流程,16,sam-assets,explicit_runtime_reference,1,K5,E4,V2,modules/16_AI协作数字资产与团队交接/SAM-AI-010_Agent怎样串联完整内容流程.md
SAM-AI-011,人与AI的审批和回退点,16,sam-assets,explicit_runtime_reference,1,K5,E4,V2,modules/16_AI协作数字资产与团队交接/SAM-AI-011_人与AI的审批和回退点.md
SAM-AI-012,团队交接怎样保留判断能力,16,sam-assets,explicit_runtime_reference,1,K5,E4,V2,modules/16_AI协作数字资产与团队交接/SAM-AI-012_团队交接怎样保留判断能力.md
SAM-ACT-001,没有现实任务方法会变成认知消费,17,sam-assets,explicit_runtime_reference,1,K5,E4,V2,modules/17_行动学习与长期迭代/SAM-ACT-001_没有现实任务方法会变成认知消费.md
SAM-ACT-001,没有现实任务方法会变成认知消费,17,sam-project-diagnosis,module_scope_candidate,0,K5,E4,V2,modules/17_行动学习与长期迭代/SAM-ACT-001_没有现实任务方法会变成认知消费.md
SAM-ACT-002,知道与做到之间断在哪里,17,sam-assets,explicit_runtime_reference,2,K5,E4,V2,modules/17_行动学习与长期迭代/SAM-ACT-002_知道与做到之间断在哪里.md
SAM-ACT-002,知道与做到之间断在哪里,17,sam-project-diagnosis,module_scope_candidate,0,K5,E4,V2,modules/17_行动学习与长期迭代/SAM-ACT-002_知道与做到之间断在哪里.md
SAM-ACT-003,认知失调怎样影响项目判断,17,sam-assets,explicit_runtime_reference,1,K5,E4,V2,modules/17_行动学习与长期迭代/SAM-ACT-003_认知失调怎样影响项目判断.md
SAM-ACT-003,认知失调怎样影响项目判断,17,sam-project-diagnosis,module_scope_candidate,0,K5,E4,V2,modules/17_行动学习与长期迭代/SAM-ACT-003_认知失调怎样影响项目判断.md
SAM-ACT-004,身份保护怎样包装成方法选择,17,sam-assets,explicit_runtime_reference,1,K5,E4,V2,modules/17_行动学习与长期迭代/SAM-ACT-004_身份保护怎样包装成方法选择.md
SAM-ACT-004,身份保护怎样包装成方法选择,17,sam-project-diagnosis,module_scope_candidate,0,K5,E4,V2,modules/17_行动学习与长期迭代/SAM-ACT-004_身份保护怎样包装成方法选择.md
SAM-ACT-005,行动问题先检查路径不先归因意志,17,sam-assets,explicit_runtime_reference,2,K5,E4,V2,modules/17_行动学习与长期迭代/SAM-ACT-005_行动问题先检查路径不先归因意志.md
SAM-ACT-005,行动问题先检查路径不先归因意志,17,sam-project-diagnosis,module_scope_candidate,0,K5,E4,V2,modules/17_行动学习与长期迭代/SAM-ACT-005_行动问题先检查路径不先归因意志.md
SAM-ACT-006,最小动作怎样降低启动成本,17,sam-assets,explicit_runtime_reference,1,K5,E4,V2,modules/17_行动学习与长期迭代/SAM-ACT-006_最小动作怎样降低启动成本.md
SAM-ACT-006,最小动作怎样降低启动成本,17,sam-project-diagnosis,module_scope_candidate,0,K5,E4,V2,modules/17_行动学习与长期迭代/SAM-ACT-006_最小动作怎样降低启动成本.md
SAM-ACT-007,七天怎样获得第一次真实反馈,17,sam-assets,explicit_runtime_reference,1,K5,E4,V2,modules/17_行动学习与长期迭代/SAM-ACT-007_七天怎样获得第一次真实反馈.md
SAM-ACT-007,七天怎样获得第一次真实反馈,17,sam-project-diagnosis,module_scope_candidate,0,K5,E4,V2,modules/17_行动学习与长期迭代/SAM-ACT-007_七天怎样获得第一次真实反馈.md
SAM-ACT-008,失败怎样从情绪变成信息,17,sam-assets,explicit_runtime_reference,1,K5,E4,V2,modules/17_行动学习与长期迭代/SAM-ACT-008_失败怎样从情绪变成信息.md
SAM-ACT-008,失败怎样从情绪变成信息,17,sam-project-diagnosis,module_scope_candidate,0,K5,E4,V2,modules/17_行动学习与长期迭代/SAM-ACT-008_失败怎样从情绪变成信息.md
SAM-ACT-009,复盘怎样形成判断力,17,sam-assets,explicit_runtime_reference,1,K5,E4,V2,modules/17_行动学习与长期迭代/SAM-ACT-009_复盘怎样形成判断力.md
SAM-ACT-009,复盘怎样形成判断力,17,sam-project-diagnosis,module_scope_candidate,0,K5,E4,V2,modules/17_行动学习与长期迭代/SAM-ACT-009_复盘怎样形成判断力.md
SAM-ACT-010,学习怎样连接项目和作品,17,sam-assets,explicit_runtime_reference,1,K5,E4,V2,modules/17_行动学习与长期迭代/SAM-ACT-010_学习怎样连接项目和作品.md
SAM-ACT-010,学习怎样连接项目和作品,17,sam-project-diagnosis,module_scope_candidate,0,K5,E4,V2,modules/17_行动学习与长期迭代/SAM-ACT-010_学习怎样连接项目和作品.md
SAM-ACT-011,经验怎样进入数字资产,17,sam-assets,explicit_runtime_reference,1,K5,E4,V2,modules/17_行动学习与长期迭代/SAM-ACT-011_经验怎样进入数字资产.md
SAM-ACT-011,经验怎样进入数字资产,17,sam-project-diagnosis,module_scope_candidate,0,K5,E4,V2,modules/17_行动学习与长期迭代/SAM-ACT-011_经验怎样进入数字资产.md
SAM-ACT-012,长期迭代怎样避免反复重启,17,sam-assets,explicit_runtime_reference,1,K5,E4,V2,modules/17_行动学习与长期迭代/SAM-ACT-012_长期迭代怎样避免反复重启.md
SAM-ACT-012,长期迭代怎样避免反复重启,17,sam-project-diagnosis,module_scope_candidate,0,K5,E4,V2,modules/17_行动学习与长期迭代/SAM-ACT-012_长期迭代怎样避免反复重启.md
